A	2023-09-15	122.1463	0.21296700000000002	0.2116845	120.0P 120.0C 125.0P 125.0C	1476895.381099
AAC	2023-09-15	10.685	0.6955647500000001	0.30240100000000003	10.0C 10.0P 12.5P 12.5C	1476894.62551
AAN	2023-09-15	12.07	0.46321633333333334	0.448911	12.5P 12.5C 10.0P 10.0C	1476893.555854
AAOI	2023-09-01	14.4801	1.456261	1.4566979999999998	14.5P 14.5C 14.0C 14.0P	267292.027483
AAON	2023-09-15	62.25	0.2511505	0.260301	60.0C 60.0P 65.0C 65.0P	1476891.185221
AAPB	2023-09-15	26.165	0.057468000000000005	0.057468000000000005	26.0P 26.0C 27.0C 27.0P	1476890.143572
AAPD	2023-09-15	21.2647	0.77286125	0.787886	21.0P 21.0C 22.0C 22.0P	1476889.187649
AAPU	2023-09-15	26.5602	0.46823725	0.32838849999999997	27.0C 27.0P 26.0P 26.0C	1476888.216455
AAT	2023-09-15	21.55	0.5554806666666667	0.397386	22.5P 22.5C 20.0P 20.0C	1476887.487243
AAXJ	2023-09-15	66.42	0.1807995	0.1828735	66.79C 66.79P 65.79C 65.79P	1476886.362076
AB	2023-09-15	31.68	0.2787895	0.257906	30.0C 30.0P 35.0C 35.0P	1476885.596827
ABC	2023-09-15	179.875	0.16998549999999998	0.1695605	180.0P 180.0C 175.0P 175.0C	1476884.559018
ABCB	2023-09-15	40.32	0.5357765	0.5927614999999999	40.0C 40.0P 45.0C 45.0P	1476883.781243
ABCL	2023-09-15	5.695	0.6312555	0.6418410000000001	6.0P 6.0C 5.0P 5.0C	1476882.951522
ABCM	2023-09-15	22.625	0.3474	0.184826	22.5C 22.5P 25.0C 25.0P	1476882.126617
ABG	2023-09-15	225.755	0.3307375	0.3412035	230.0P 230.0C 220.0P 220.0C	1476880.98791
ABM	2023-09-15	45.57	0.44074125	0.441402	45.0C 45.0P 50.0P 50.0C	1476880.260924
ABOS	2023-09-15	6.31	0.886812	0.9339204999999999	7.5C 7.5P 5.0P 5.0C	1476879.527742
ABR	2023-09-15	16.12	0.30628875	0.319606	15.0P 15.0C 17.5P 17.5C	1476878.670114
ACA	2023-09-15	77.0631	0.31027675	0.305986	75.0C 75.0P 80.0P 80.0C	1476877.705428
ACAD	2023-09-15	27.06	0.41880300000000004	0.418983	27.0C 27.0P 28.0C 28.0P	1476876.346675
ACCD	2023-09-15	13.67	0.52629775	0.521997	12.5C 12.5P 15.0P 15.0C	1476875.51712
ACDC	2023-09-15	10.985	0.4992293333333333	0.538851	10.0C 10.0P 12.5P 12.5C	1476874.748286
ACEL	2023-09-15	11.89	0.49118925	0.4626135	12.5C 12.5P 10.0C 10.0P	1476873.972223
ACES	2023-09-15	41.7887	0.1659975	0.150789	42.0P 42.0C 41.0C 41.0P	1476873.028986
ACGL	2023-09-15	75.79	0.22935725	0.23169299999999998	75.0C 75.0P 80.0C 80.0P	1476872.178751
ACHC	2023-09-15	77.41	0.26417825	0.263963	75.0C 75.0P 80.0C 80.0P	1476871.221209
ACHR	2023-09-15	6.9985	1.1415296666666666	1.143546	7.5C 7.5P 5.0C 5.0P	1476870.538297
ACI	2023-09-15	22.405	0.08613	0.072273	22.0P 22.0C 23.0C 23.0P	1476869.570832
ACIC	2023-09-15	7.6	0.7823095	0.734494	7.5P 7.5C 10.0P 10.0C	1476868.86361
ACIW	2023-09-15	23.995	0.28119725	0.2985825	25.0C 25.0P 22.5P 22.5C	1476868.073563
ACLS	2023-09-15	184.12	0.428964	0.4280565	185.0C 185.0P 180.0P 180.0C	1476866.875877
ACLX	2023-09-15	36.25	0.715679	0.7055905	35.0C 35.0P 40.0C 40.0P	1476866.078066
ACM	2023-09-15	87.63	0.19690975	0.1887585	87.5P 87.5C 90.0P 90.0C	1476864.939824
ACMR	2023-09-15	15.859	0.5668975	0.5703155	15.0C 15.0P 17.5P 17.5C	1476864.204222
ACNB	2023-09-15	33.47	0.3315615	0.36159399999999997	35.0C 35.0P 30.0P 30.0C	1476863.378123
ACR	2023-09-15	8.43	0.3701295	0.3701295	7.5C 7.5P 10.0C 10.0P	1476862.658887
ACRE	2023-09-15	10.3	0.5033505	0.356532	10.0P 10.0C 12.5C 12.5P	1476861.918188
ACRS	2023-09-15	7.78	0.8652044999999999	0.8613095	8.0C 8.0P 7.0C 7.0P	1476861.005077
ACT	2023-09-15	28.96	0.35338166666666665	0.319103	30.0P 30.0C 25.0P 25.0C	1476860.264659
ACVA	2023-09-15	16.07	0.42970725	0.4296405	15.0P 15.0C 17.5P 17.5C	1476859.449694
ACWI	2023-09-15	96.44	0.1184665	0.118123	96.0P 96.0C 97.0P 97.0C	1476858.447585
ACWV	2023-09-15	98.02	0.08017825	0.081219	98.0C 98.0P 99.0C 99.0P	1476857.462249
ACWX	2023-09-15	49.04	0.183137	0.046911	49.0P 49.0C 50.0P 50.0C	1476856.673465
ADC	2023-09-15	62.105	0.19978566666666667	0.205651	60.0C 60.0P 65.0P 65.0C	1476855.883832
ADEA	2023-09-15	9.995	0.6486780000000001	0.598415	10.0P 10.0C 7.5C 7.5P	1476854.909568
ADNT	2023-09-15	39.125	0.31214549999999996	0.298643	40.0C 40.0P 35.0C 35.0P	1476854.084727
ADPT	2023-09-15	6.66	1.09028325	0.6088345	7.5P 7.5C 5.0C 5.0P	1476853.035224
ADT	2023-09-15	6.535	0.5336069999999999	0.5491604999999999	7.5C 7.5P 5.0P 5.0C	1476852.359026
ADTN	2023-09-15	8.15	0.3722955	0.382751	8.0C 8.0P 9.0C 9.0P	1476851.368416
ADUS	2023-09-15	89.38	0.278209	0.343375	90.0C 90.0P 85.0C 85.0P	1476850.315989
AEE	2023-09-15	80.835	0.1889965	0.1657935	80.0C 80.0P 85.0C 85.0P	1476849.414635
AEHR	2023-09-15	48.34	0.69844125	0.697796	50.0P 50.0C 45.0C 45.0P	1476848.403558
AEIS	2023-09-15	117.205	0.2980835	0.292851	115.0C 115.0P 120.0C 120.0P	1476847.379877
AEL	2023-09-15	53.73	0.11879166666666667	0.141939	55.0P 55.0C 50.0P 50.0C	1476846.580292
AEM	2023-09-15	48.81	0.30124833333333334	0.320898	50.0C 50.0P 45.0P 45.0C	1476845.806781
AEP	2023-09-15	79.68	0.180464	0.179456	80.0P 80.0C 77.5P 77.5C	1476844.839334
AER	2023-09-15	61.4	0.22542225	0.2241105	62.5C 62.5P 60.0P 60.0C	1476843.889975
AES	2023-09-15	18.275	0.27273675	0.27092150000000004	18.0C 18.0P 19.0C 19.0P	1476842.946884
AESI	2023-09-15	21.455	0.4947555	0.484104	22.5C 22.5P 20.0C 20.0P	1476842.132857
AFCG	2023-09-15	13.27	0.51449	0.2990935	12.5P 12.5C 15.0P 15.0C	1476841.380288
AFG	2023-09-15	116.395	0.20376075	0.20428049999999998	116.0C 116.0P 115.0P 115.0C	1476839.95349
AFTY	2023-09-15	15.11	0.93915475	0.87077	15.0C 15.0P 16.0P 16.0C	1476838.957357
AGCO	2023-09-15	125.095	0.25584125	0.2444155	125.0C 125.0P 130.0C 130.0P	1476837.919392
