A	2023-08-18	126.977	0.538513	0.5354305	125.0P 125.0C 130.0C 130.0P	357294.873993
AA	2023-08-18	31.03	0.49371475000000004	0.4937085	31.0P 31.0C 31.5C 31.5P	357293.748011
AAC	2023-08-18	10.6316	0.5781955	0.5781955	10.0C 10.0P 12.5P 12.5C	357293.02366
AAL	2023-08-18	15.7592	0.35010475	0.34996499999999997	16.0P 16.0C 15.5C 15.5P	357291.230003
AAN	2023-08-18	12.69	0.6421366666666667	0.601724	12.5P 12.5C 15.0C 15.0P	357290.494897
AAOI	2023-08-18	13.26	1.6959575	1.7112465000000001	12.5P 12.5C 15.0C 15.0P	357289.742221
AAON	2023-08-18	94.85	0.49495125	0.473397	95.0P 95.0C 90.0C 90.0P	357288.843046
AAP	2023-08-18	70.39	0.4186	0.419504	70.0C 70.0P 71.0P 71.0C	357287.544333
AAPB	2023-08-18	25.145	1.260506	1.2134175	25.0C 25.0P 26.0C 26.0P	357286.649603
AAPD	2023-08-18	21.84	0.857934	0.2799465	22.0C 22.0P 21.0P 21.0C	357285.805353
AAPL	2023-08-18	178.97	0.2085275	0.208385	180.0C 180.0P 177.5P 177.5C	357284.356364
AAPU	2023-08-18	25.624	0.23594933333333334	0.150634	26.0C 26.0P 25.0P 25.0C	357283.498873
AAT	2023-08-18	22.1498	0.670512	0.48908	22.5P 22.5C 20.0P 20.0C	357282.749629
AAXJ	2023-08-18	65.95	0.224684	0.226165	66.0C 66.0P 65.0P 65.0C	357281.84039
AB	2023-08-18	30.04	0.5221560000000001	0.47304750000000007	30.0C 30.0P 35.0C 35.0P	357281.113764
ABBV	2023-08-18	152.18	0.18098825000000002	0.18092750000000002	152.5C 152.5P 150.0P 150.0C	357279.811928
ABC	2023-08-18	187.39	0.20649800000000001	0.20461849999999998	185.0C 185.0P 190.0C 190.0P	357278.801183
ABCB	2023-08-18	43.36	0.7286886666666667	0.794859	45.0C 45.0P 40.0P 40.0C	357278.069273
ABCL	2023-08-18	5.6425	0.9973913333333334	1.07936	6.0C 6.0P 5.0C 5.0P	357277.264038
ABCM	2023-08-18	22.88	1.331742	1.1899215	22.5C 22.5P 25.0P 25.0C	357276.457862
ABG	2023-08-18	227.24	0.4173015	0.42109399999999997	230.0C 230.0P 220.0P 220.0C	357275.40312
ABM	2023-08-18	45.62	0.3230483333333333	0.295845	45.0P 45.0C 50.0P 50.0C	357274.303478
ABNB	2023-08-18	132.58	0.39865475	0.39905250000000003	133.0P 133.0C 132.0C 132.0P	357272.781864
ABOS	2023-08-18	7.03	1.442134	1.4170345	7.5C 7.5P 5.0P 5.0C	357272.092258
ABR	2023-08-18	16.14	0.5394255	0.5450659999999999	15.0C 15.0P 17.5C 17.5P	357271.361348
ABT	2023-08-18	105.92	0.20789525	0.2071655	106.0C 106.0P 105.0C 105.0P	357269.892805
ACA	2023-08-18	77.635	0.5839583333333334	0.640431	80.0C 80.0P 75.0C 75.0P	357269.071726
ACAD	2023-08-18	27.85	0.315971	0.347865	28.0P 28.0C 27.0P 27.0C	357267.951832
ACCD	2023-08-18	14.09	0.8342825	0.6803425000000001	15.0C 15.0P 12.5P 12.5C	357267.260584
ACCO	2023-08-18	5.535	1.0509344999999999	1.0509344999999999	5.0P 5.0C 7.5C 7.5P	357266.647225
ACDC	2023-08-18	10.97	0.8635873333333333	0.848231	10.0C 10.0P 12.5C 12.5P	357265.899695
ACEL	2023-08-18	11.34	0.7485266666666667	0.651938	12.5C 12.5P 10.0P 10.0C	357264.971619
ACES	2023-08-18	42.5329	0.17902475	0.12120249999999999	43.0P 43.0C 42.0P 42.0C	357264.103637
ACGL	2023-08-18	77.45	0.2587295	0.2587295	75.0P 75.0C 80.0P 80.0C	357263.256349
ACHC	2023-08-18	77.28	0.6567926666666667	0.603844	75.0C 75.0P 80.0C 80.0P	357262.469527
ACHR	2023-08-18	6.455	1.3622836666666667	1.362605	7.5C 7.5P 5.0P 5.0C	357261.805854
ACHV	2023-08-18	5.24	1.483579	1.589434	5.0P 5.0C 7.5C 7.5P	357261.176367
ACI	2023-08-18	21.8	0.2623985	0.28602	22.0C 22.0P 21.0C 21.0P	357260.360699
ACIW	2023-08-18	23.575	0.36478325	0.3714185	22.5P 22.5C 25.0P 25.0C	357259.652874
ACLS	2023-08-18	169.1475	0.562713	0.5507245000000001	170.0C 170.0P 165.0P 165.0C	357258.671954
ACLX	2023-08-18	33.115	1.2241962499999999	1.1912705	35.0C 35.0P 30.0C 30.0P	357257.961096
ACM	2023-08-18	89.35	0.20229333333333333	0.208241	90.0P 90.0C 87.5P 87.5C	357257.057372
ACMR	2023-08-18	13.69	0.7546065	0.7841625000000001	12.5P 12.5C 15.0P 15.0C	357256.03231
ACN	2023-08-18	311.546	0.21971575	0.219785	312.5P 312.5C 310.0C 310.0P	357254.546999
ACNB	2023-08-18	34.03	0.5705233333333333	0.548984	35.0C 35.0P 30.0C 30.0P	357253.843199
ACR	2023-08-18	8.81	1.1185803333333333	0.837391	10.0P 10.0C 7.5C 7.5P	357253.166876
ACRE	2023-08-18	10.3601	0.9766742500000001	0.6222245	10.0C 10.0P 12.5C 12.5P	357252.464675
ACRS	2023-08-18	8.11	1.17501075	0.617581	7.5P 7.5C 9.0P 9.0C	357251.596855
ACT	2023-08-18	29.16	0.412203	0.412203	30.0P 30.0C 25.0P 25.0C	357250.644189
ACVA	2023-08-18	16.0	0.55857025	0.590136	15.0C 15.0P 17.5C 17.5P	357249.893516
ACWI	2023-08-18	96.17	0.140628	0.13949699999999998	96.0C 96.0P 97.0P 97.0C	357248.953069
ACWV	2023-08-18	98.275	0.111768	0.1104115	98.0P 98.0C 99.0P 99.0C	357248.068722
ACWX	2023-08-18	48.945	0.09077466666666667	0.110066	49.0P 49.0C 48.0C 48.0P	357247.342097
ADBE	2023-08-18	519.77	0.3168965	0.3170365	520.0C 520.0P 517.5P 517.5C	357245.029777
ADC	2023-08-18	62.66	0.287541	0.287541	65.0P 65.0C 60.0P 60.0C	357244.253388
ADEA	2023-08-18	10.035	1.11375125	1.0986255	10.0P 10.0C 12.5C 12.5P	357243.519467
ADI	2023-08-18	184.59	0.29909175	0.2982805	185.0C 185.0P 182.5C 182.5P	357242.233069
ADM	2023-08-18	84.82	0.2044735	0.2064395	85.0C 85.0P 84.0P 84.0C	357241.093797
ADNT	2023-08-18	39.07	0.45502	0.4150185	40.0P 40.0C 35.0C 35.0P	357240.374714
ADP	2023-08-18	252.01	0.19246375	0.1917685	252.5P 252.5C 250.0P 250.0C	357238.578723
ADPT	2023-08-18	6.2032	1.2616063333333334	1.13848	5.0C 5.0P 7.5P 7.5C	357237.889812
ADSK	2023-08-18	210.0	0.321551	0.321934	210.0P 210.0C 212.5C 212.5P	357236.615083
ADT	2023-08-18	6.465	0.5510444999999999	0.5327505	6.0P 6.0C 7.0P 7.0C	357235.768693
ADTN	2023-08-18	8.04	0.87918475	0.6369495000000001	8.0C 8.0P 9.0P 9.0C	357234.816497
ADUS	2023-08-18	94.69	0.5578246666666666	0.574144	95.0C 95.0P 90.0C 90.0P	357234.009309
AEE	2023-08-18	80.18	0.24724625	0.2224275	80.0C 80.0P 85.0C 85.0P	357233.191877
