A	2023-08-18	126.93	0.35984525	0.35886450000000003	125.0P 125.0C 130.0C 130.0P	1318495.353494
AA	2023-08-04	33.78	0.58958125	0.5928645	34.0P 34.0C 33.5P 33.5C	108894.040343
AAC	2023-08-18	10.64	0.30138600000000004	0.30138600000000004	10.0C 10.0P 12.5P 12.5C	1318493.186928
AAL	2023-08-04	15.845	0.4769855	0.4712645	16.0C 16.0P 15.5C 15.5P	108892.126949
AAN	2023-08-18	14.19	0.4369923333333333	0.395225	15.0C 15.0P 12.5P 12.5C	1318491.358821
AAOI	2023-08-18	7.71	1.8158865	1.844538	7.5C 7.5P 10.0P 10.0C	1318490.642205
AAON	2023-08-18	105.23	0.4864155	0.49007049999999996	105.0P 105.0C 110.0P 110.0C	1318489.352725
AAP	2023-08-04	69.6112	0.54434875	0.5469595	70.0P 70.0C 69.0C 69.0P	108888.062198
AAPB	2023-08-18	28.53	0.0574025	0.0574025	29.0C 29.0P 28.0C 28.0P	1318487.12373
AAPD	2023-08-18	20.3995	0.946494	0.9101485	20.0C 20.0P 21.0P 21.0C	1318486.119835
AAPL	2023-08-04	191.795	0.7715814999999999	0.7713654999999999	192.5C 192.5P 190.0C 190.0P	108884.724318
AAPU	2023-08-18	28.47	0.91743975	0.9560445	28.0C 28.0P 29.0P 29.0C	1318483.824763
AAT	2023-08-18	21.97	0.40994925	0.3234555	22.5P 22.5C 20.0P 20.0C	1318482.895948
AAXJ	2023-08-18	68.31	0.111205	0.111205	68.0P 68.0C 69.0C 69.0P	1318481.853976
AB	2023-08-18	32.5399	0.42569433333333334	0.362048	35.0C 35.0P 30.0C 30.0P	1318481.100007
ABBV	2023-08-04	148.77	0.27308575	0.271837	149.0C 149.0P 148.0P 148.0C	108879.595079
ABC	2023-08-04	193.85	0.29205225	0.2916685	195.0P 195.0C 190.0C 190.0P	108878.418172
ABCB	2023-08-18	43.45	0.3907705	0.474562	45.0C 45.0P 40.0P 40.0C	1318477.666149
ABCL	2023-08-18	7.01	0.946411	0.8703645	7.0P 7.0C 8.0P 8.0C	1318476.816958
ABCM	2023-08-18	22.88	0.5748697500000001	0.5138315	22.5C 22.5P 25.0P 25.0C	1318475.850788
ABG	2023-08-18	225.17	0.37449725	0.3733565	230.0C 230.0P 220.0P 220.0C	1318474.664246
ABM	2023-08-18	45.3541	0.21715299999999998	0.211685	45.0P 45.0C 50.0P 50.0C	1318473.902214
ABNB	2023-08-04	141.93	1.6993695	1.7032375000000002	142.0P 142.0C 141.0C 141.0P	108871.969463
ABOS	2023-08-18	7.1301	0.9627253333333333	0.893386	7.5C 7.5P 5.0P 5.0C	1318471.26343
ABR	2023-08-18	16.26	0.43822475	0.42021450000000005	17.5C 17.5P 15.0C 15.0P	1318470.494829
ABT	2023-08-04	107.44	0.283655	0.280618	107.0C 107.0P 108.0P 108.0C	108869.143065
ACA	2023-08-18	74.99	0.62534	0.620552	75.0C 75.0P 70.0C 70.0P	1318468.296308
ACAD	2023-08-18	27.315	0.39705199999999996	0.39954449999999997	27.0P 27.0C 28.0P 28.0C	1318467.080399
ACCD	2023-08-18	14.13	0.6093047500000001	0.607699	15.0C 15.0P 12.5P 12.5C	1318466.29032
ACCO	2023-08-18	6.07	0.9247879999999999	0.922894	5.0P 5.0C 7.5C 7.5P	1318465.60043
ACDC	2023-08-18	12.34	0.898542	0.8702814999999999	12.5C 12.5P 10.0C 10.0P	1318464.484511
ACEL	2023-08-18	11.01	0.69649075	0.7017035	10.0P 10.0C 12.5C 12.5P	1318463.674029
ACES	2023-08-18	46.1501	0.24251	0.2445655	46.0P 46.0C 47.0C 47.0P	1318462.883071
ACGL	2023-08-18	77.17	0.2549445	0.260876	75.0P 75.0C 80.0P 80.0C	1318462.044139
ACHC	2023-08-18	79.08	0.2960325	0.287946	80.0C 80.0P 75.0C 75.0P	1318461.144104
ACHV	2023-08-18	5.5	1.0976156666666665	1.209574	5.0P 5.0C 7.5C 7.5P	1318460.422206
ACI	2023-08-18	21.72	0.49746175	0.32701399999999997	22.0C 22.0P 21.0C 21.0P	1318459.483666
ACIW	2023-08-18	22.85	0.35118425	0.3541385	22.5P 22.5C 25.0P 25.0C	1318458.681225
ACLS	2023-08-18	190.415	0.60049875	0.6014809999999999	190.0C 190.0P 195.0P 195.0C	1318457.268037
ACLX	2023-08-18	34.34	0.8137872500000001	0.882348	35.0C 35.0P 30.0C 30.0P	1318456.425355
ACM	2023-08-18	86.74	0.27633425	0.2739875	87.5P 87.5C 85.0P 85.0C	1318455.416717
ACMR	2023-08-18	11.905	0.77143575	0.752139	12.5P 12.5C 10.0C 10.0P	1318454.61536
ACN	2023-08-04	315.13	0.31229275	0.307779	315.0P 315.0C 317.5C 317.5P	108853.166323
ACNB	2023-08-18	34.54	0.36440433333333333	0.317235	35.0C 35.0P 30.0C 30.0P	1318452.359602
ACR	2023-08-18	8.78	0.5003623333333334	0.432098	10.0P 10.0C 7.5C 7.5P	1318451.629595
ACRE	2023-08-18	10.46	0.539585	0.3867875	10.0C 10.0P 12.5C 12.5P	1318450.887954
ACRS	2023-08-18	9.71	0.88599525	0.7232495	10.0C 10.0P 9.0P 9.0C	1318449.933664
ACT	2023-08-18	28.25	0.4090353333333333	0.289058	30.0P 30.0C 25.0P 25.0C	1318449.161252
ACVA	2023-08-18	16.93	0.85954225	0.8663259999999999	17.5C 17.5P 15.0C 15.0P	1318448.376015
ACWI	2023-08-18	96.52	0.151388	0.150645	97.0P 97.0C 96.0C 96.0P	1318447.303542
ACWV	2023-08-18	98.12	0.08002100000000001	0.10037850000000001	98.0P 98.0C 99.0P 99.0C	1318446.293954
ACWX	2023-08-18	49.235	0.08007666666666666	0.040811	49.0P 49.0C 50.0C 50.0P	1318445.498193
ADBE	2023-08-04	524.06	0.4027535	0.40129899999999996	525.0C 525.0P 522.5P 522.5C	108843.595098
ADC	2023-08-18	63.83	0.23268575	0.2323255	65.0P 65.0C 60.0P 60.0C	1318442.771276
ADEA	2023-08-18	11.951	0.4679466666666667	0.454109	12.5C 12.5P 10.0P 10.0C	1318442.042723
ADI	2023-08-04	190.12	0.4637985	0.463924	190.0C 190.0P 192.5P 192.5C	108840.428523
ADM	2023-08-04	84.52	0.2933095	0.293303	85.0P 85.0C 84.0C 84.0P	108839.122458
ADNT	2023-08-18	44.2	0.37843225	0.363764	45.0P 45.0C 40.0P 40.0C	1318438.32427
ADP	2023-08-04	247.38	0.31082975	0.29700899999999997	247.5P 247.5C 245.0P 245.0C	108836.789864
ADPT	2023-08-18	7.155	1.93506325	1.1226215	7.5P 7.5C 5.0C 5.0P	1318436.070548
ADSK	2023-08-04	204.165	0.411806	0.4173695	205.0C 205.0P 202.5C 202.5P	108834.705308
ADT	2023-08-18	6.245	0.5185075	0.5639585	6.0P 6.0C 7.0P 7.0C	1318433.78436
ADTN	2023-08-18	9.11	0.6997603333333333	0.640944	9.0P 9.0C 10.0C 10.0P	1318432.765107
ADUS	2023-08-18	94.66	0.3585825	0.35268200000000005	95.0C 95.0P 90.0C 90.0P	1318431.857188
